tweetid,user,content,date,lang,sentiment
772016749319421952,2874062154,"tengo que ir al game a por los comics de panini de este mes (docstrange, masacre y pantera negra  y no tengo ganas de ir",2016-09-03 10:21:51+00:00,es,0
772088829540982784,337752939,no soy de kpop pero conozco mucha gente que si y hay que hacer feliz a todo el mundo y fomentar otras culturas  spaindeserveskcon,2016-09-03 15:08:16+00:00,es,1
772088804215754752,229944730,"cuando ves a alguien que te lo ha hecho pasar tan mal, pero no sientes nada eso es lo mejor que te puede pasar",2016-09-03 15:08:10+00:00,es,1
772091912757121024,109951860,cuando tus colegas se ponen a alabar a los musicos de estopa y pasan de ti que eres la estopera tener amigos pa esto,2016-09-03 15:20:31+00:00,es,0
772088536048820224,1235935658,hoy me he tenido que lavar el pelo en un cubo de agua porque no se que le ha pasado a la caldera pero no salia agua caliente,2016-09-03 15:07:06+00:00,es,none
772085437376716800,123662128,"@toshihoujo porsupu que me da igual si no uso la consola xdd pero ya pollas, porque la version que tengo no se puede piratear ahora mismo",2016-09-03 14:54:47+00:00,es,0
772070326222065664,712279670373408768,buenas hoy a las 17h dije ayer que habia directo pero se pasa a las 21h por el directo de la lce en el que estare subire un recordatorio,2016-09-03 13:54:44+00:00,es,none
772069835526303744,370083030,@putocobo yo solo quiero hacerte trencitas,2016-09-03 13:52:47+00:00,es,none
772069487038308352,2608858779,@lamolonaa siii ya la he escuchado y me gusta un monton pero por tu culpa ya no puedo tomarmela en serio y la veo siempre con un paraguas,2016-09-03 13:51:24+00:00,es,0
772004263681789952,546750941,este año ha sido el que mejor me he llevado con mi hermano sin duda y se va en nada y voy a llorar y no quiero ser hija unica y,2016-09-03 09:32:14+00:00,es,0
772001442701926400,250595128,"@netoemprendedor porque para mi es bueno que el usuario salga de mi blog a las paginas de venta de hosting  es malo, pero a priori",2016-09-03 09:21:01+00:00,es,neu
772124198080770048,568571023,me estan diciendo que era feo de pequeño,2016-09-03 17:28:48+00:00,es,0
772128471271235584,3252633995,"por que la gente dice que un pais, por ejemplo, mexico es violento digo yo, en que pais no hay violencia fijense en francia",2016-09-03 17:45:47+00:00,es,0
772121014436302848,2631718313,glowen sigue a cuentas inactivas y es en plan oh seguro que esas cuentas te dan mucho mas apoyo que a las que le diste unf jajaja,2016-09-03 17:16:09+00:00,es,0
772050821018181632,311621119,"@eydydhw si que me deja, pero no me deja elegir pincel, boligrafo, etc como en el tutorial  y hace que quede un poco raro",2016-09-03 12:37:14+00:00,es,0
772103482103005184,366181916,"@nkhrapblaq creo que si, pero si no ve a ajustes almacenamiento y cambiar la memoria principal de tu telefono a la de tu nueva tarjeta",2016-09-03 16:06:29+00:00,es,none
772107361234382848,1900311727,antes aun follaba para completar el circulo de cosas basicas en la vida pero ahora tengo a ander a tomar por culo de lejos,2016-09-03 16:21:54+00:00,es,0
771833405797523456,381691298,@ojlla @_ftd_   en tv ves una pequeña parte de la realidad  y algo me dice que tu conovcimeinto tbn se basa en algunos comentarios en ,2016-09-02 22:13:18+00:00,es,0
771672776985849856,193772702,solo @lauramoyaruiz sabe como hacerme feliz,2016-09-02 11:35:01+00:00,es,1
771660036409954304,2335300693,tio a mi no me dejan viajar sola para ir a firmas ni a conciertos me mato  quiero ir a la de maluma @dios,2016-09-02 10:44:24+00:00,es,0
771692441611145216,425022760,@ichuso que ya ha empezado tio,2016-09-02 12:53:10+00:00,es,none
771676159985803264,6617162,odio cuando una empresa te obliga a contactar con ellos por medio de un 902 sin que te ofrezca un servicio real que necesites,2016-09-02 11:48:28+00:00,es,0
772213425560752128,2446017367,"@carles_garsia si y si no esta en el cajon de ropa que tengo que devolver, que como ha hecho mil de calor ya no me he apropiado de el:'(",2016-09-03 23:23:22+00:00,es,0
772183891029463040,1275836160,"os creeis que es broma que mi foto soy yo desnuda pero es verdad, en serio sin luz y sin flash, pero es cierto",2016-09-03 21:26:00+00:00,es,0
772240308226621440,790375021,"cuando le dispararon en el brazo y le preguntaron por que sonreia y dijo 'esto es el fin, ya no me puede pasar nada mas' joder tio",2016-09-04 01:10:11+00:00,es,0
772217924803239936,604803263,"creo q piensas que estoy enfadado contigo y no, fue una cosa mal interpretada ha sido el mejor año en clase y te voy a echar de menos",2016-09-03 23:41:15+00:00,es,neu
772369898743947264,150793979,@leprosanomas y que sea yo es triste,2016-09-04 09:45:08+00:00,es,0
772366871513423872,4824081057,los rts de leila son los mejores,2016-09-04 09:33:06+00:00,es,1
772358462110048256,1555248109,"venga si, y me tiene que tocar el bus sin pantalla para poder  pasar 5 putas horas de mi vida algo mejor  jaja lapobreza",2016-09-04 08:59:41+00:00,es,0
772385321434636288,82986556,"quieras o no, vivir rodeada de mar, te influye  paso un par de semanas sin ir a la playa y ya me hace falta",2016-09-04 10:46:25+00:00,es,0
772297057788801024,740140818,@kopurista algo estoy haciendo mal,2016-09-04 04:55:41+00:00,es,0
772178339381510144,1412743226,joder tio pero porque tiene q pasar de mi,2016-09-03 21:03:57+00:00,es,0
771488914196561920,277099138,tengo un iman para los adc retrasados,2016-09-01 23:24:25+00:00,es,neu
771110803726557184,288752787,javi lopez lateral derecho  rcde,2016-08-31 22:21:56+00:00,es,none
771108898568830976,461255254,@juanjoalfrezcar muchisimas gracias un fuerte abrazo,2016-08-31 22:14:22+00:00,es,1
771108777839951872,461255254,@maribelhovera muchisimas gracias un fuerte abrazo,2016-08-31 22:13:53+00:00,es,1
771391155925811200,1490536512,clrealy no es una indirecta,2016-09-01 16:55:57+00:00,es,none
771108133271920640,200521683,"guardando las cosas para mudarme se me ha roto un tubito de ensayo de cristal que robe en bioenergetica, lo primero que me lleve del lab",2016-08-31 22:11:20+00:00,es,0
771105844868030464,219382073,yo velas de esas d santos y to el rollo no tengo pero tengo una perfumada del mercadona  yo la enciendo y si cuela perfe,2016-08-31 22:02:14+00:00,es,neu
771278736339722240,740460625,"me ha gustado mucho la respuesta a mi pregunta, aun asi ojala los vientos soplen a favor de los dos sea cuales sea nuestras direcciones",2016-09-01 09:29:15+00:00,es,1
771291609166151680,311064777,"pero es que la sirenita soy incapaz de encontrarla asi, la encuentras o en latino latino, o en castellano y a mi me gusta esta",2016-09-01 10:20:24+00:00,es,0
773245508794056704,1093327100,@victoria_resa cosita guapa gracias por seguirmee,2016-09-06 19:44:30+00:00,es,1
773545957191540736,737240617290457088,"no estoy aburrida -estas aburrida - no -si,  reconocelo - vale estoy aburrida de verte ver la tele - por que haces esto -por que me abu+",2016-09-07 15:38:22+00:00,es,0
773513147143643136,221678570,"@cenizaplay va perfecto entonces, muchas gracias",2016-09-07 13:28:00+00:00,es,1
773511775350325248,446120051,"este es el pla la clase de estadistica acaba a las 20:20, la conferencia de sony es a las 21:00 hoy sere veloz en llegar a casa",2016-09-07 13:22:33+00:00,es,1
773524437245239296,376931669,"@dloyik pues ya no le quiero tanto, como dices en tu ultimo video es que no ha sido nada epico ni emotivo, esta vez me ha decepcionado",2016-09-07 14:12:51+00:00,es,0
773235448290373632,3829631,"sobre la bocina, pero @correos  me acaba de entregar el paquete de amazon que faltaba, asi que guay lo daba por perdido hasta mañana",2016-09-06 19:04:31+00:00,es,1
773274033152487424,409495333,"que si , que volvemos a la rutina , que se acabo lo bueno que ya lo sabemos todos , no hace falta que pongais 100 snaps",2016-09-06 21:37:50+00:00,es,0
773261812162760704,216194883,"@120futbol la sensacion termica va de la mano de la humedad, a mas humedad peor y mas bochorno, la cosa estaba seca en ese momento",2016-09-06 20:49:17+00:00,es,0
773296320085913600,1665566995,y mi tl ya esta muerta,2016-09-06 23:06:24+00:00,es,0
773322002321010688,599325053,es que es muy guapa,2016-09-07 00:48:27+00:00,es,1
773609192234057728,318376361,"@dikanamai antes me lio con garrus siendo un tio en mass effect 1  no es mal partido, tiene un buen puesto, es divertido, ademas guapo",2016-09-07 19:49:39+00:00,es,1
773603977241976832,2375551268,"""ay pues yo le di unf a machi porque hablaba mas de tokio hotel que de ytbers"" me alegro de tener un seguidor sin cerebro menos",2016-09-07 19:28:55+00:00,es,1
773963871413567488,520845240,"siempre he sido honesta, clara, sin pelos en la lengua, nonpuedo estar mas orgullosa de lo que soy y de la persona en la que me converti",2016-09-08 19:19:01+00:00,es,1
774011767907295232,507378517,atm veo los 7 primeros teams un poco lejos de los 3 ultimos a ver que pasa si mejoran y/o cambian sus estrategias etc idk,2016-09-08 22:29:20+00:00,es,0
774012105607503872,449603229,"@erickguize si claro lo que voy a hacer ahora para que me entiendas, te lo voy a escribir en frances  vas a aprender tambien mi idioma",2016-09-08 22:30:41+00:00,es,0
773922399314141184,215249614,@itfpowerking esta claro que has vuelto fuerte pero sabes k hasta que no hagas un pick a favor de nuestra musa kalinskaya no seras tu,2016-09-08 16:34:13+00:00,es,0
773917410474749952,109951860,@mdemanue de verdad q estoy segura d q siendo una persona tan conocida si ha utilizado esos terminos es porque piensa q son los correctos,2016-09-08 16:14:24+00:00,es,1
773897985977614336,716706092,"@instatuber ""surgen""  esta el que se relaja con un plajo y el que nunca va a la caja pero farda de que saca un buen trabajo",2016-09-08 14:57:12+00:00,es,0
773897985751146496,2166459326,"@achocoblog oye, 7/8 no esta nada mal",2016-09-08 14:57:12+00:00,es,1
774405946806337536,2420814934,me ha picado un mosquito en el dedo gordo del pie y me pica y si me arrasco me hago cosquillas sabeis que sufrimiento estoy pasando,2016-09-10 00:35:40+00:00,es,0
774628455841402880,532598629,tengo un poco abandonado el tw,2016-09-10 15:19:50+00:00,es,0
774705969955794944,3293380703,"mi gafe va en aumento, hice un all in a favor del farsa por que el 17'4 que daban con la victoria del alaves no me convencia",2016-09-10 20:27:51+00:00,es,0
774719380441694208,2298251,"he alquilado un box por horas, con elevador, he ido con mi kit de embrague bajo el brazo, y he reparado el samurai con estas manitas",2016-09-10 21:21:08+00:00,es,none
774675931612971008,2457794772,"@sravegeta yaa, pero lo malo es que hay tanta gente que puff pero aun asi joder que pagas un paston por estar dos minutos  no da tiempo",2016-09-10 18:28:29+00:00,es,0
773577865334026240,180330988,fin de directo gracias a todos los que habeis pasado por el streaming  un saludito ahora me voy de compras y esta noche viciada maxima,2016-09-07 17:45:10+00:00,es,1
773550736487620608,289522558,vamos @arenas_club1909   un esfuerzo esta segunda parte  y a ver si con la victoria @jonbolo21 os deja un rato en la feria de albacete,2016-09-07 15:57:22+00:00,es,1
773623339524952064,211863675,"no me gusta el maiz e iba a cenar mazorca, me dice mi madre que se ha puesto mala y que no me la coma y me he tenido que hacer una pizza",2016-09-07 20:45:52+00:00,es,0
773612142411087872,2907512578,"el año pasado llore cuando shawn dijo que vendria y yo no pude ir y soy consciente de que este año tampoco va a poder ser, quiero llorar",2016-09-07 20:01:22+00:00,es,0
773520452987879424,2201823957,tengo muchas ganas de ver a mario y lanzarme a el para abrazarle  quien iba a decir que echaria de menos que mi ex me tocara las narices,2016-09-07 13:57:01+00:00,es,1
774296431079387136,2571511,"@adrinavarro @jorx y faltaria conocer la config del ont, que aunque no sea mas que un conversor de medio, algo lleva no es facil esa",2016-09-09 17:20:29+00:00,es,0
774290037416529920,431797521,"@manuanxo @pugagmail si, les dan un descanso de 15 min cada 4 h, y cada 8h, bajan al pueblo mas  cercano a comer al bar, tan tranquilamt",2016-09-09 16:55:05+00:00,es,none
774310414372995072,1216361995,y ahors me puedo tirar como horas viendo videos de conciertos suyos pq me encanta como se mueve en el escenario y como todo de vd  mi niño,2016-09-09 18:16:03+00:00,es,1
774270571861401600,124915538,"pues que quereis que os diga lo nuevo de gaga esta bien, pero lo nuevo de sia esta muchisimo mejor es una cancion mucho mas completa",2016-09-09 15:37:44+00:00,es,1
774259406364106752,4830425326,por que tengo un nombre tan feo,2016-09-09 14:53:22+00:00,es,0
774173073834520576,868644960,"hola, me molaria hcerme un cambio drastico con mi pelo, lo que pasa es que no se hacerme lo que quiero y tengo que pedir ayuda",2016-09-09 09:10:18+00:00,es,0
774752004635824128,49822470,"@nechyyy na, que ayer se lio en tw por un asunto feminazi, y yo me entere horas despues pero vivo mas feliz sin enterarme de las cosas",2016-09-10 23:30:46+00:00,es,neu
774978929069268992,296592210,que dizque el debut de cm punk en la ufc fue tan corto que puede entrar en un video de instagram @sweats_me debe estar muy triste,2016-09-11 14:32:29+00:00,es,0
774872933911199744,446120051,"lo bueno de los comics de star wars es que los venden en cualquier sitio ni tiendas especializadas ni na, en el hipercor o el alcampo",2016-09-11 07:31:18+00:00,es,1
774795282093604864,9871232,"no os podeis hacer una idea como le echo de menos encima la fecha que se murio marcada para siempre, fue el dia de mi cumpleaños",2016-09-11 02:22:44+00:00,es,0
774895805882896384,151041384,gracias a la actualizacion de pokemon go no podre volver a jugar mas no permite actualizar en moviles root y el mio lo esta de fabrica,2016-09-11 09:02:11+00:00,es,0
774907093702864896,164378175,"suena 'yesterday' y se mezcla con les bimbolles de mi agua con gas hace 15 años yo me iba d mallorca sin saber q volveria bueno, bon dia",2016-09-11 09:47:02+00:00,es,neu
773467136173957120,84586579,@pkmm7 el unico riesgo extra es que si la cagas el hardmod es mas jodido  pero es igual y piensa con que esta grabado el video,2016-09-07 10:25:10+00:00,es,0
775102816096514048,96633837,se me dan muy mal las despedidas,2016-09-11 22:44:46+00:00,es,0
775073759850094592,1216361995,acho es q llevo como una semana sin verlo pq es q es el ultimo cap y no quiero verlo pq mo quiero q se acabe ni quiero llorar,2016-09-11 20:49:19+00:00,es,0
773131954325774336,626518672,"@m1ster__ thanks weapon bonico,♡ si, ya estoy en el aeropuerto y fijate tu ni me da pena anoche el calor fue horroroso no he dormido na",2016-09-06 12:13:16+00:00,es,neu
773169400367177728,270042129,mi mejor amigo me acaba de enviar que le ha tocado en un cofre kalista de campeonato y le voy a meter fuego al mu warro,2016-09-06 14:42:04+00:00,es,0
773033880593006592,3293916292,"@daniepap hay gente que no sabe que el verano aun no ha acabado btw, la memoria climatica de las personas es d 15 años, segun un estudio",2016-09-06 05:43:34+00:00,es,0
767849591496736768,866335724,@drako1909 venga va que te lo regalo yo  a no que no te caigo bien y te parezco mala persona pues nada pideselo a pola ee,2016-08-22 22:23:03+00:00,es,0
767806865195536384,157729552,"@pgc_deka pues es que quiero probar que tal en directo, y techno ya fui este finde, sino iria a nox y te llevaba como acompañante",2016-08-22 19:33:16+00:00,es,none
767402959592366080,186276052,"@pdepiromano eso a base de tomarlo te vuelves inmune, a mi no me afecta desde que tuve que volverme una cafetera andante el curso pasado",2016-08-21 16:48:17+00:00,es,0
